186,17,12
187,15,12
188,12,26
189,20,4
190,28,24
191,9,13
192,10,13
193,24,10
194,6,28
195,8,11
196,29,29
197,26,27
198,14,26
199,7,4
200,8,18
201,17,7
202,14,4
203,18,28
204,18,8
205,4,5
206,12,30
207,30,12
208,27,12
209,11,18
210,30,2
211,12,20
212,27,18
213,29,22
214,2,3
215,23,5
216,23,22
217,12,11
218,5,10
219,7,29
220,30,3
221,30,3
222,18,15
223,15,1
224,1,27
225,13,7
226,17,29
227,29,26
228,20,22
229,6,25
230,15,17
231,17,14
232,3,21
233,17,5
234,11,24
235,1,4
236,19,3
237,22,17
238,4,6
239,19,27
240,23,15
241,7,27
242,30,7
243,3,12
244,19,28
245,16,1
246,8,16
247,17,24
248,16,15
249,15,1
250,29,28
251,16,30
252,8,2
253,14,30
254,4,25
255,3,21
256,22,30
257,21,7
258,22,10
259,16,15
260,4,22
261,1,2
262,24,1
263,22,9
264,6,24
265,14,30
266,23,25
267,1,2
268,21,23
269,24,25
270,18,23
271,1,13
272,30,16
273,22,28
274,14,28
275,4,22
276,24,24
277,19,24
278,21,13
279,8,29
280,15,18
281,7,3
282,7,16
283,17,13
284,6,28
285,8,26
286,2,9
287,12,26
288,2,24
289,23,8
290,29,5
291,18,3
292,20,8
293,6,17
294,19,21
295,6,7
296,29,16
297,6,25
298,5,15
299,4,19
300,14,30
301,16,6
302,2,13
303,12,20
304,14,12
305,12,16
306,10,23
307,7,7
308,27,15
309,9,29
310,24,16
311,22,19
312,11,20
313,6,17
314,3,9
315,19,15
316,12,24
317,10,19
318,28,7
319,5,28
320,28,20
321,16,2
322,18,16
323,12,9
324,28,26
325,1,28
326,27,30
327,14,14
328,4,6
329,25,24
330,7,5
331,25,22
332,3,10
333,10,21
334,26,10
335,16,24
336,15,13
337,2,22
338,13,27
339,15,11
340,10,27
341,3,4
342,30,22
343,14,5
344,5,13
345,18,26
346,9,22
347,22,1
348,19,17
349,1,27
350,14,4
351,24,5
352,22,13
353,23,9
354,21,21
355,6,22
356,19,11
357,11,22
358,12,10
359,23,6
360,18,4
361,3,30
362,16,30
363,25,21
364,1,26
365,25,10
366,21,15
367,18,4
368,12,11
369,14,5
370,20,19
371,15,6
372,21,5
373,6,11
374,30,3
375,22,25
376,1,27
377,10,30
378,26,4
379,27,26
380,4,21
381,25,9
382,22,6
383,27,14
384,25,1
385,15,12
386,19,2
387,3,19
388,10,4
389,7,3
390,22,22
391,10,22
392,21,15
393,11,5
394,4,23
395,2,7
396,27,5
397,26,12
398,8,15
399,9,30
400,14,8
401,12,22
402,5,21
403,27,18
404,15,13
405,5,29
406,26,6
407,3,24
408,3,7
409,7,11
410,24,6
411,30,7
412,16,23
413,2,27
414,15,19
415,23,13
416,25,20
417,11,18
418,3,23
419,30,8
420,17,5
421,4,10
422,11,23
423,11,25
424,8,14
425,19,23
426,25,24
427,16,2
428,26,30
429,15,2
430,8,29
431,4,3
432,21,24
433,27,24
434,8,20
435,27,4
436,16,9
437,3,27
438,4,4
439,9,8
440,19,20
441,27,6
442,4,2
443,8,8
444,8,27
445,11,30
446,24,3
447,30,21
448,28,21
449,24,14
450,26,18
451,27,2
452,2,14
453,16,21
454,5,28
455,4,30
456,6,12
457,8,3
458,20,4
459,19,12
460,14,18
461,27,16
462,21,7
463,28,25
464,24,5
465,11,12
466,20,12
467,8,26
468,26,13
469,12,25
470,26,18
471,15,20
472,28,21
473,22,4
474,20,13
475,18,5
476,14,22
477,23,9
478,2,29
479,23,11
480,11,24
481,18,6
482,30,20
483,4,28
484,2,26
485,26,4
486,9,26
487,18,3
488,24,9
489,29,2
490,4,11
491,11,10
492,4,3
493,17,14
494,28,22
495,3,5
496,13,15
497,4,1
498,17,8
499,3,12
500,4,2
501,7,18
502,5,7
503,7,21
504,28,30
505,22,29
506,21,15
507,24,14
508,20,17
509,14,13
510,21,19
511,24,27
512,10,23
513,29,12
514,11,26
515,29,28
516,15,26
517,27,13
518,23,13
519,13,27
520,29,2
521,17,27
522,8,20
523,3,17
524,14,22
525,24,30
526,29,30
527,27,10
528,24,2
529,27,13
530,9,4
531,8,13
532,9,11
533,7,19
534,16,19
535,26,18
536,19,28
537,7,15
538,9,12
539,26,12
540,4,30
541,11,29
542,3,2
543,27,30
544,10,20
545,28,18
546,6,6
547,6,23
548,14,27
549,26,20
550,28,13
551,23,16
552,19,16
553,28,8
554,24,8
555,26,23
556,14,16
557,25,19
558,1,17
559,6,28
560,3,26
561,30,3
562,1,8
563,6,26
564,13,20
565,16,19
566,14,20
567,29,14
568,8,26
569,4,30
570,4,8
571,24,7
572,28,21
573,25,5
574,3,29
575,17,1
576,9,10
577,5,29
578,3,17
579,4,24
580,20,22
581,17,26
582,26,18
583,12,24
584,8,18
585,29,13
586,15,16
587,29,17
588,16,9
589,18,15
590,27,5
591,27,23
592,14,27
593,14,21
594,2,14
595,23,9
596,1,27
597,29,27
598,6,11
599,8,19
600,12,19
601,18,10
602,19,15
603,25,4
604,15,25
605,14,1
606,14,24
607,8,23
608,11,28
609,20,23
610,7,30
611,24,25
612,17,7
613,22,4
614,25,27
615,19,17
616,9,14
617,21,10
618,1,19
619,28,30
620,16,30
621,12,17
622,9,1
623,15,14
624,13,20
625,23,16
626,30,26
627,23,14
628,9,4
629,14,29
630,2,6
631,21,15
632,14,30
633,11,29
634,7,22
635,19,4
636,21,23
637,25,23
638,2,6
639,15,25
640,22,30
641,15,19
642,27,15
643,19,12
644,12,29
645,26,14
646,1,1
647,18,21
648,21,23
649,30,29
650,8,14
651,14,14
652,6,21
653,13,19
654,9,20
655,25,5
656,3,3
657,11,12
658,25,17
659,2,18
660,17,20
661,2,25
662,13,16
663,3,12
664,10,21
665,9,23
666,21,30
667,4,14
668,14,5
669,18,21
670,26,26
671,15,9
672,24,9
673,24,25
674,15,16
675,30,17
676,12,6
677,18,3
678,11,24
679,3,12
680,6,23
681,11,12
682,8,30
683,17,7
684,13,1
685,21,17
686,25,26
687,26,24
688,25,3
689,14,15
690,20,28
691,11,8
692,14,23
693,5,14
694,22,17
695,2,18
696,26,29
697,30,16
698,23,27
699,22,8
700,12,2
701,14,28
702,11,11
703,20,6
704,22,21
705,29,2
706,28,5
707,11,26
708,20,14
709,20,22
710,19,7
711,22,12
712,30,2
713,2,19
714,7,28
715,12,7
716,5,12
717,11,30
718,21,25
719,9,9
720,29,2
721,30,30
722,22,9
723,14,5
724,17,28
725,30,9
726,27,15
727,16,3
728,21,21
729,4,13
730,30,15
731,24,17
732,25,16
733,29,29
734,8,21
735,20,17
736,10,29
737,27,8
738,23,8
739,3,7
740,8,18
741,7,25
742,26,30
743,7,20
744,16,11
745,11,9
746,1,15
747,29,7
748,22,26
749,4,11
750,16,27
751,12,29
752,25,5
753,28,30
754,28,3
755,2,3
756,20,16
757,8,27
758,6,28
759,12,19
760,25,29
761,21,4
762,9,10
763,19,18
764,8,29
765,13,30
766,29,21
767,10,27
768,16,19
769,14,20
770,30,14
771,12,7
772,16,3
773,24,18
774,8,14
775,3,7
776,22,5
777,4,20
778,11,29
779,16,27
780,7,21
781,21,28
782,13,25
783,25,26
784,17,23
785,6,9
786,14,30
787,29,21
788,11,17
789,14,18
790,4,20
791,24,5
792,14,11
793,30,1
794,16,7
795,27,28
796,2,17
797,27,25
798,28,14
799,5,5
800,27,4
801,15,9
802,10,9
803,24,17
804,27,14
805,9,15
806,10,28
807,23,6
808,27,1
809,6,2
810,11,18
811,1,10
812,4,21
813,20,25
814,1,27
815,5,9
816,27,4
817,16,17
818,7,23
819,12,20
820,5,12
821,7,6
822,21,2
823,26,16
824,4,16
825,20,12
826,22,24
827,28,18
828,4,1
829,18,11
830,14,10
831,6,4
832,7,11
833,13,16
834,19,29
835,23,11
836,22,6
837,4,25
838,12,18
839,1,22
840,18,11
841,11,4
842,2,5
843,13,27
844,26,28
845,15,4
846,14,18
847,12,27
848,17,30
849,14,26
850,23,11
851,11,29
852,13,4
853,21,14
854,7,8
855,23,7
856,17,13
857,27,6
858,1,2
859,9,2
860,13,26
861,21,12
862,3,9
863,26,9
864,26,14
865,8,8
866,22,5
867,11,27
868,18,30
869,24,10
870,29,28
871,12,19
872,27,28
873,3,22
874,3,23
875,15,8
876,5,20
877,21,17
878,27,6
879,23,28
880,11,14
881,11,8
882,19,6
883,8,27
884,15,12
885,2,10
886,27,12
887,7,19
888,9,30
889,14,24
890,8,4
891,25,5
892,11,21
893,1,28
894,8,21
895,26,12
896,2,4
897,1,19
898,8,6
899,26,12
900,29,3
901,21,7
902,10,22
903,16,18
904,14,13
905,29,7
906,1,23
907,24,17
908,10,13
909,12,22
910,15,11
911,30,26
912,14,7
913,30,13
914,10,28
915,8,2
916,29,14
917,1,1
918,22,9
919,25,17
920,13,28
921,12,3
922,10,8
923,3,1
924,11,14
925,7,19
926,18,30
927,17,11
928,12,24
929,20,26
930,3,9
931,28,24
932,19,15
933,21,28
934,10,1
935,2,11
936,27,7
937,28,19
938,4,25
939,16,18
940,8,30
941,28,2
942,9,14
943,15,21
944,28,11
945,20,17
946,29,27
947,28,19
948,2,13
949,28,6
950,1,2
951,4,6
952,28,26
953,17,22
954,11,20
955,4,17
956,11,6
957,9,14
958,24,11
959,23,14
960,23,26
961,23,11
962,9,25
963,11,21
964,11,1
965,29,12
966,3,16
967,21,5
968,14,9
969,21,22
970,29,12
971,18,4
972,27,21
973,19,19
974,19,5
975,4,30
976,1,7
977,12,28
978,26,21
979,19,24
980,11,15
981,8,10
982,30,8
983,18,25
984,6,18
985,14,24
986,30,10
987,10,25
988,16,12
989,23,19
990,15,20
991,10,17
992,16,19
993,24,26
994,24,1
995,24,18
996,19,14
997,8,17
998,29,29
999,16,18
1000,7,14
1001,24,25
1002,10,26
1003,19,26
1004,21,9
1005,7,28
1006,16,9
1007,12,17
1008,12,4
1009,1,28
1010,5,7
1011,12,1
1012,30,25
1013,22,26
1014,7,17
1015,1,2
1016,2,20
1017,7,11
1018,10,21
1019,16,17
1020,17,12
1021,22,11
1022,7,8
1023,19,25
1024,16,12
1025,3,9
1026,13,9
1027,19,9
1028,11,23
1029,21,16
1030,11,4
1031,29,28
1032,22,10
1033,15,17
1034,7,24
1035,24,14
1036,26,11
1037,13,25
1038,21,20
1039,2,25
1040,8,21
1041,29,24
1042,22,27
1043,15,15
1044,26,8
1045,29,23
1046,19,25
1047,10,23
1048,30,23
1049,10,2
1050,16,6
1051,27,8
1052,27,27
1053,17,13
1054,13,30
1055,5,9
1056,10,12
1057,17,20
1058,12,18
1059,25,4
1060,11,27
1061,29,6
1062,14,17
1063,14,24
1064,19,23
1065,25,13
1066,6,7
1067,28,26
1068,12,20
1069,7,9
1070,22,14
1071,21,27
1072,5,6
1073,29,5
1074,13,14
1075,24,26
1076,11,16
1077,9,16
1078,27,12
1079,5,29
1080,18,2
1081,18,19
1082,6,5
1083,15,4
1084,13,21
1085,9,16
1086,1,27
1087,13,30
1088,12,25
1089,14,17
1090,26,2
1091,15,24
1092,16,30
1093,1,18
1094,26,12
1095,23,15
1096,22,22
1097,28,20
1098,29,23
1099,17,5
1100,20,15
1101,6,15
1102,5,5
1103,4,3
1104,20,9
1105,19,30
1106,13,20
1107,22,12
1108,12,15
1109,17,16
1110,25,26
1111,29,22
1112,2,12
1113,10,24
1114,14,24
1115,26,5
1116,19,11
1117,25,6
1118,6,15
1119,9,26
1120,16,5
1121,22,24
1122,28,22
1123,12,14
1124,14,14
1125,8,19
1126,28,13
1127,21,8
1128,22,3
1129,13,25
1130,29,20
1131,2,27
1132,30,5
1133,17,3
1134,16,26
1135,9,13
1136,20,5
1137,2,15
1138,12,8
1139,20,28
1140,30,30
1141,24,27
1142,14,28
1143,22,30
1144,21,26
1145,2,8
1146,14,15
1147,21,5
1148,18,4
1149,2,23
1150,16,2
1151,27,24
1152,19,18
1153,26,30
1154,27,21
1155,5,18
1156,17,21
1157,22,15
1158,12,9
1159,8,2
1160,6,19
1161,12,3
1162,14,25
1163,8,7
1164,4,4
1165,25,21
1166,11,5
1167,15,5
1168,15,3
1169,2,9
1170,19,26
1171,13,21
1172,10,12
1173,22,11
1174,14,3
1175,12,5
1176,6,8
1177,3,4
1178,7,20
1179,26,10
1180,20,12
1181,22,6
1182,5,23
1183,15,5
1184,8,29
1185,8,22
1186,4,29
1187,23,5
1188,10,27
1189,20,24
1190,18,26
1191,23,22
1192,26,14
1193,5,3
1194,18,30
1195,1,7
1196,10,5
1197,15,25
1198,13,26
1199,24,17
1200,1,28
1201,20,30
1202,10,10
1203,23,19
1204,18,18
1205,27,25
1206,14,30
1207,11,17
1208,30,21
1209,4,22
1210,18,25
1211,2,4
1212,19,25
1213,14,21
1214,16,15
1215,18,5
1216,3,3
1217,8,20
1218,5,7
1219,26,2
1220,25,4
1221,27,6
1222,9,8
1223,29,14
1224,5,30
1225,9,19
1226,2,17
1227,24,30
1228,18,17
1229,1,3
1230,16,22
1231,18,13
1232,20,14
1233,29,11
1234,6,28
1235,7,11
1236,2,30
1237,24,12
1238,24,20
1239,21,10
1240,17,29
1241,1,15
1242,1,28
1243,19,19
1244,20,10
1245,23,2
1246,19,27
1247,15,17
1248,9,17
1249,27,21
1250,30,24
1251,20,6
1252,28,11
1253,13,22
1254,16,24
1255,30,13
1256,20,2
1257,30,3
1258,18,2
1259,16,22
1260,16,29
1261,5,15
1262,17,22
1263,3,7
1264,28,22
1265,24,8
1266,13,28
1267,5,9
1268,10,14
1269,17,29
1270,4,18
1271,25,20
1272,11,29
1273,22,20
1274,4,15
1275,16,29
1276,21,17
1277,16,9
1278,5,27
1279,12,23
1280,17,22
1281,6,8
1282,20,1
1283,22,20
1284,15,10
1285,9,24
1286,18,28
1287,5,23
1288,15,8
1289,19,20
1290,10,26
1291,4,1
1292,15,22
1293,23,20
1294,9,9
1295,21,10
1296,27,27
1297,11,16
1298,30,10
1299,11,12
1300,22,11
1301,4,16
1302,6,5
1303,25,25
1304,30,6
1305,6,6
1306,8,21
1307,23,20
1308,25,27
1309,23,11
1310,21,27
1311,22,1
1312,5,20
1313,3,7
1314,14,23
1315,2,19
1316,10,8
1317,11,6
1318,17,6
1319,30,23
1320,18,27
1321,22,17
1322,28,11
1323,18,10
1324,30,10
1325,16,16
1326,12,20
1327,18,1
1328,6,28
1329,25,10
1330,8,28
1331,9,19
1332,20,27
1333,26,3
1334,12,2
1335,23,15
1336,29,18
1337,5,11
1338,19,14
1339,2,22
1340,2,22
1341,27,10
1342,10,12
1343,20,13
1344,27,16
1345,3,11
1346,28,30
1347,30,4
1348,20,20
1349,22,4
1350,7,21
1351,25,17
1352,14,11
1353,18,17
1354,13,18
1355,20,17
1356,26,19
1357,22,9
1358,29,22
1359,6,17
1360,7,2
1361,14,25
1362,20,26
1363,21,29
1364,11,26
1365,5,10
1366,26,30
1367,8,13
1368,24,29
1369,13,1
1370,2,16
1371,25,12
1372,27,16
1373,6,27
1374,17,6
1375,24,18
1376,8,9
1377,28,13
1378,28,11
1379,19,22
1380,26,24
1381,10,13
1382,26,22
1383,6,28
1384,3,1
1385,3,5
1386,8,28
1387,30,13
1388,5,2
1389,24,5
1390,10,7
1391,25,1
1392,9,29
1393,16,12
1394,18,13
1395,11,26
1396,16,9
1397,3,24
1398,2,3
1399,18,21
1400,1,9
1401,18,20
1402,14,10
1403,4,17
1404,28,13
1405,15,5
1406,24,27
1407,13,21
1408,19,23
1409,10,22
1410,15,24
1411,25,18
1412,10,15
1413,17,26
1414,25,28
1415,6,9
1416,17,27
1417,30,16
1418,25,30
1419,10,18
1420,5,20
1421,22,11
1422,24,29
1423,18,29
1424,24,16
1425,6,20
1426,8,7
1427,18,24
1428,14,9
1429,6,1
1430,18,7
1431,11,21
1432,30,11
1433,2,10
1434,23,16
1435,23,15
1436,14,8
1437,10,6
1438,23,16
1439,4,19
1440,18,27
1441,8,15
1442,8,22
1443,16,29
1444,20,9
1445,3,25
1446,29,25
1447,3,8
1448,14,25
1449,12,3
1450,16,15
1451,7,24
1452,24,26
1453,26,30
1454,16,10
1455,17,5
1456,16,19
1457,25,26
1458,15,18
1459,30,7
1460,2,29
1461,19,6
1462,5,7
1463,13,21
1464,27,30
1465,10,2
1466,15,5
1467,11,2
1468,23,27
1469,23,24
1470,24,30
1471,16,16
1472,19,7
1473,11,5
1474,24,19
1475,27,3
1476,10,23
1477,6,22
1478,12,4
1479,18,4
1480,26,4
1481,27,4
1482,15,22
1483,28,1
1484,12,11
1485,21,29
1486,5,15
1487,1,25
1488,8,28
1489,27,26
1490,24,9
1491,6,6
1492,14,18
1493,30,11
1494,4,8
1495,14,25
1496,6,17
1497,17,3
1498,6,16
1499,12,17
1500,1,21
1501,19,15
1502,5,21
1503,22,28
1504,28,2
1505,12,22
1506,2,30
1507,30,21
1508,20,1
1509,12,9
1510,6,28
1511,9,17
1512,5,19
1513,27,15
1514,24,24
1515,19,14
1516,11,3
1517,21,4
1518,7,5
1519,11,3
1520,15,23
1521,25,6
1522,4,11
1523,20,2
1524,18,13
1525,5,16
1526,27,29
1527,1,3
1528,25,6
1529,10,10
1530,11,5
1531,6,7
1532,7,21
1533,1,30
1534,8,6
1535,3,11
1536,19,21
1537,15,3
1538,8,11
1539,25,24
1540,4,8
1541,3,14
1542,10,18
1543,2,28
1544,28,15
1545,24,4
1546,30,17
1547,19,3
1548,7,22
1549,21,10
1550,13,22
1551,19,28
1552,8,14
1553,3,8
1554,25,15
1555,18,6
1556,22,8
1557,11,22
1558,4,7
1559,11,23
1560,21,2
1561,16,12
1562,7,25
1563,26,19
1564,13,28
1565,4,30
1566,11,5
1567,15,8
1568,20,19
1569,15,6
1570,16,11
1571,25,22
1572,15,4
1573,3,7
1574,10,2
1575,18,30
1576,18,2
1577,3,8
1578,15,14
1579,8,6
1580,6,26
1581,10,23
1582,29,14
1583,9,20
1584,9,9
1585,8,7
1586,4,2
1587,13,4
1588,13,1
1589,7,29
1590,26,13
1591,15,27
1592,30,2
1593,2,8
1594,9,5
1595,27,25
1596,29,29
1597,28,15
1598,21,20
1599,18,20
1600,2,21
1601,6,15
1602,27,25
1603,18,30
1604,26,6
1605,7,29
1606,28,29
1607,19,14
1608,30,11
1609,15,3
1610,12,7
1611,11,27
1612,12,27
1613,13,10
1614,17,18
1615,4,28
1616,19,12
1617,3,19
1618,24,17
1619,30,9
1620,16,5
1621,27,16
1622,6,22
1623,9,16
1624,16,25
1625,20,10
1626,18,24
1627,7,19
1628,17,25
1629,23,19
1630,29,9
1631,4,13
1632,30,26
1633,18,7
1634,9,23
1635,2,8
1636,14,16
1637,6,26
1638,3,17
1639,30,2
1640,20,18
1641,1,4
1642,15,16
1643,5,25
1644,2,24
1645,3,17
1646,1,1
1647,10,9
1648,9,22
1649,25,29
1650,21,20
1651,3,26
1652,27,1
1653,22,27
1654,16,6
1655,30,15
1656,2,27
1657,21,27
1658,28,6
1659,3,12
1660,13,29
1661,25,29
1662,27,12
1663,18,14
1664,14,29
1665,5,26
1666,26,6
1667,3,12
1668,22,21
1669,18,28
1670,4,1
1671,19,30
1672,14,29
1673,5,27
1674,9,27
1675,5,30
1676,17,25
1677,1,18
1678,26,7
1679,30,16
1680,15,14
1681,29,19
1682,9,30
1683,12,18
1684,25,22
1685,16,13
1686,11,8
1687,1,3
1688,10,28
1689,7,20
1690,17,22
1691,2,4
1692,5,30
1693,3,23
1694,21,5
1695,2,15
1696,27,15
1697,17,12
1698,28,8
1699,4,30
1700,8,12
1701,30,22
1702,24,18
1703,21,2
1704,9,25
1705,11,12
1706,27,1
1707,25,27
1708,22,28
1709,29,25
1710,8,24
1711,4,11
1712,30,11
1713,12,21
1714,19,20
1715,23,24
1716,28,10
1717,27,23
1718,4,21
1719,28,16
1720,6,4
1721,5,13
1722,22,18
1723,24,4
1724,25,6
1725,5,3
1726,29,1
1727,24,29
1728,6,12
1729,17,3
1730,25,8
1731,20,27
1732,4,22
1733,25,8
1734,2,3
1735,25,16
1736,20,27
1737,7,8
1738,8,28
1739,12,29
1740,13,2
1741,20,2
1742,9,9
1743,19,4
1744,18,21
1745,3,16
1746,5,17
1747,8,15
1748,23,13
1749,23,1
1750,24,28
1751,9,13
1752,8,13
1753,18,30
1754,26,8
1755,26,29
1756,16,13
1757,22,22
1758,3,24
1759,21,6
1760,29,19
1761,26,14
1762,22,2
1763,30,13
1764,23,4
1765,24,1
1766,3,28
1767,4,18
1768,28,8
1769,16,19
1770,7,7
1771,25,19
1772,17,20
1773,4,5
1774,24,20
1775,17,23
1776,27,27
1777,2,9
1778,9,7
1779,21,29
1780,15,27
1781,30,16
1782,26,21
1783,16,16
1784,28,27
1785,13,6
1786,25,22
1787,10,4
1788,18,11
1789,17,7
1790,26,11
1791,10,30
1792,15,7
1793,22,6
1794,17,8
1795,14,21
1796,6,10
1797,28,27
1798,30,16
1799,6,23
1800,11,3
1801,14,8
1802,8,29
1803,15,10
1804,8,16
1805,17,9
1806,5,19
1807,21,29
1808,13,30
1809,14,8
1810,9,22
1811,22,21
1812,18,18
1813,28,20
1814,3,14
1815,4,8
1816,18,8
1817,5,14
1818,8,27
1819,8,18
1820,13,20
1821,12,28
1822,9,26
1823,20,25
1824,16,9
1825,23,14
1826,11,20
1827,25,12
1828,7,27
1829,23,20
1830,5,12
1831,26,4
1832,22,12
1833,6,27
1834,13,18
1835,20,19
1836,2,6
1837,23,17
1838,20,30
1839,29,24
1840,10,18
1841,5,3
1842,28,5
1843,21,27
1844,26,26
1845,22,7
1846,18,24
1847,10,19
1848,10,21
1849,3,22
1850,15,27
1851,8,9
1852,2,2
1853,18,8
1854,18,22
1855,4,16
1856,5,23
1857,4,8
1858,16,25
1859,22,6
1860,30,13
1861,7,2
1862,10,10
1863,9,26
1864,11,30
1865,27,1
1866,22,20
1867,5,15
1868,15,15
1869,17,19
1870,22,15
1871,22,14
1872,25,21
1873,28,28
1874,28,3
1875,27,10
1876,20,14
1877,8,15
1878,20,26
1879,17,3
1880,26,5
1881,10,8
1882,9,9
1883,7,20
1884,2,16
1885,2,24
1886,16,4
1887,27,1
1888,8,23
1889,30,18
1890,19,20
1891,15,25
1892,15,26
1893,17,20
1894,29,29
1895,21,5
1896,14,21
1897,10,21
1898,29,6
1899,30,2
1900,8,13
1901,3,4
1902,3,30
1903,21,25
1904,2,25
1905,8,21
1906,27,13
1907,15,11
1908,4,20
1909,5,22
1910,30,9
1911,11,18
1912,21,9
1913,26,13
1914,27,5
1915,20,27
1916,14,27
1917,6,6
1918,30,7
1919,19,18
1920,12,10
1921,11,18
1922,20,13
1923,22,10
1924,3,13
1925,30,2
1926,30,18
1927,3,21
1928,29,29
1929,22,16
1930,23,25
1931,3,11
1932,16,12
1933,30,12
1934,17,21
1935,22,16
1936,21,25
1937,5,3
1938,4,8
1939,24,6
1940,21,27
1941,26,19
1942,26,19
1943,1,29
1944,7,2
1945,14,24
1946,22,18
1947,10,11
1948,5,25
1949,3,3
1950,2,12
1951,30,4
1952,25,1
1953,19,28
1954,5,17
1955,7,14
1956,28,19
1957,22,27
1958,15,6
1959,24,1
1960,9,2
1961,18,20
1962,20,23
1963,11,13
1964,18,23
1965,23,17
1966,5,5
1967,1,13
1968,6,3
1969,28,8
1970,24,8
1971,23,23
1972,17,23
1973,25,3
1974,16,10
1975,20,5
1976,3,28
1977,12,26
1978,13,21
1979,29,5
1980,21,9
1981,11,22
1982,5,16
1983,1,22
1984,22,9
1985,8,8
1986,14,7
1987,2,17
1988,29,22
1989,25,17
1990,22,9
1991,1,6
1992,30,8
1993,2,2
1994,19,24
1995,7,20
1996,10,12
1997,11,2
1998,2,28
1999,18,16
2000,12,21
2001,6,11
2002,1,26
2003,1,11
2004,18,12
2005,23,30
2006,25,19
2007,26,17
2008,8,28
2009,12,14
2010,11,9
2011,16,19
2012,27,7
2013,19,22
2014,19,20
2015,9,10
2016,19,10
2017,6,15
2018,18,29
2019,20,28
2020,29,15
2021,4,20
2022,20,27
2023,9,24
2024,28,27
2025,14,15
2026,22,5
2027,4,28
2028,9,27
2029,27,15
2030,24,22
2031,14,25
2032,20,13
2033,15,24
2034,30,24
2035,28,14
2036,30,7
2037,25,10
2038,10,2
2039,25,4
2040,24,6
2041,23,30
2042,28,1
2043,8,10
2044,12,6
2045,18,17
2046,28,26
2047,3,12
2048,2,14
2049,23,19
2050,6,3
2051,14,2
2052,22,17
2053,17,24
2054,3,15
2055,13,18
2056,28,8
2057,10,13
2058,21,2
2059,3,1
2060,15,5
2061,20,19
2062,3,30
2063,5,24
2064,7,12
2065,3,30
2066,30,27
2067,14,16
2068,14,1
2069,7,16
2070,21,13
2071,19,12
2072,29,8
2073,4,26
2074,16,28
2075,10,30
2076,18,9
2077,21,28
2078,3,27
2079,30,19
2080,5,19
2081,5,28
2082,6,13
2083,21,6
2084,6,28
2085,6,17
2086,23,4
2087,29,8
2088,12,22
2089,24,17
2090,29,11
2091,4,17
2092,9,8
2093,27,12
2094,20,28
2095,26,22
2096,29,17
2097,18,1
2098,11,4
2099,18,30
2100,28,9
2101,17,17
2102,16,9
2103,25,22
2104,7,21
2105,21,30
2106,5,10
2107,2,10
2108,23,1
2109,6,24
2110,12,8
2111,11,5
2112,4,12
2113,1,6
2114,14,28
2115,3,21
2116,18,11
2117,22,1
2118,22,28
2119,18,1
2120,24,25
2121,14,1
2122,5,15
2123,17,2
2124,19,15
2125,21,10
2126,15,14
2127,23,10
2128,14,22
2129,9,14
2130,19,29
2131,7,22
2132,6,24
2133,18,18
2134,17,1
2135,18,4
2136,14,2
2137,24,27
2138,2,28
2139,16,15
2140,18,21
2141,20,14
2142,2,28
